Experiment -> STGR
Endowment  ->   0.00
Chance to play computer ->   0.00%
(Left = 0 ; Right = 1)
Round    Subj   Part    Subj Choice  Part Choice    Pay off   Tot Earn
  46      6     11          1            1             0.04       2.23
  46      7      3          1            1             0.04       1.68
  46      8     10          1            1             0.04       2.72
  46      9      4          1            1             0.04       2.58
  46     10      8          1            1             0.04       2.12
  46     11      6          1            1             0.04       2.68
  46     12      5          1            0             0.12       2.71
  46     13      1          0            1             0.00       2.07
  46     14      2          1            1             0.04       2.64
  47      1      5          1            0             0.12       2.49
  47      2      3          1            1             0.04       2.18
  47      3      2          1            1             0.04       1.94
  47      4     10          1            1             0.04       2.64
  47      5      1          0            1             0.00       0.68
  47      6      8          1            1             0.04       2.27
  47      7     12          1            1             0.04       1.72
  47      8      6          1            1             0.04       2.76
  47      9     14          1            1             0.04       2.62
  47     10      4          1            1             0.04       2.16
  47     11     13          1            1             0.04       2.72
  47     12      7          1            1             0.04       2.75
  47     13     11          1            1             0.04       2.11
  47     14      9          1            1             0.04       2.68
  48      1     10          1            0             0.12       2.61
  48      2     12          1            1             0.04       2.22
  48      3      7          1            1             0.04       1.98
  48      4      5          1            0             0.12       2.76
  48      5      4          0            1             0.00       0.68
  48      6     13          0            1             0.00       2.27
  48      7      3          1            1             0.04       1.76
  48      8     14          1            1             0.04       2.80
  48      9     11          1            1             0.04       2.66
  48     10      1          0            1             0.00       2.16
  48     11      9          1            1             0.04       2.76
  48     12      2          1            1             0.04       2.79
  48     13      6          1            0             0.12       2.23
  48     14      8          1            1             0.04       2.72
  49      1     12          1            1             0.04       2.65
  49      2      8          1            1             0.04       2.26
  49      3      4          1            1             0.04       2.02
  49      4      3          1            1             0.04       2.80
  49      5     10          0            1             0.00       0.68
  49      6     14          1            1             0.04       2.31
  49      7     11          1            1             0.04       1.80
  49      8      2          1            1             0.04       2.84
  49      9     13          1            1             0.04       2.70
  49     10      5          1            0             0.12       2.28
  49     11      7          1            1             0.04       2.80
  49     12      1          1            1             0.04       2.83
  49     13      9          1            1             0.04       2.27
  49     14      6          1            1             0.04       2.76
  50      1      7          1            1             0.04       2.69
  50      2     11          1            1             0.04       2.30
  50      3      6          1            1             0.04       2.06
  50      4      8          1            1             0.04       2.84
  50      5     13          0            1             0.00       0.68
  50      6      3          1            1             0.04       2.35
  50      7      1          1            1             0.04       1.84
  50      8      4          1            1             0.04       2.88
  50      9     14          1            1             0.04       2.74
  50     10     12          1            1             0.04       2.32
  50     11      2          1            1             0.04       2.84
  50     12     10          1            1             0.04       2.87
  50     13      5          1            0             0.12       2.39
  50     14      9          1            1             0.04       2.80
  51      1     13          0            0             0.07       2.76
  51      2      5          1            0             0.12       2.42
  51      3     14          0            1             0.00       2.06
  51      4      9          1            1             0.04       2.88
  51      5      2          0            1             0.00       0.68
  51      6      8          1            1             0.04       2.39
  51      7     10          0            0             0.07       1.91
  51      8      6          1            1             0.04       2.92
  51      9      4          1            1             0.04       2.78
  51     10      7          0            0             0.07       2.39
  51     11     12          1            1             0.04       2.88
  51     12     11          1            1             0.04       2.91
  51     13      1          0            0             0.07       2.46
  51     14      3          1            0             0.12       2.92
  52      1      5          0            0             0.07       2.83
  52      2     13          1            0             0.12       2.54
  52      3     11          1            1             0.04       2.10
  52      4     12          1            1             0.04       2.92
  52      5      1          0            0             0.07       0.75
  52      6      8          0            1             0.00       2.39
  52      7      9          0            0             0.07       1.98
  52      8      6          1            0             0.12       3.04
  52      9      7          0            0             0.07       2.85
  52     10     14          0            1             0.00       2.39
  52     11      3          1            1             0.04       2.92
  52     12      4          1            1             0.04       2.95
  52     13      2          0            1             0.00       2.46
  52     14     10          1            0             0.12       3.04
  53      1      6          1            1             0.04       2.87
  53      2     14          0            1             0.00       2.54
  53      3     10          1            1             0.04       2.14
  53      4     13          1            0             0.12       3.04
  53      5      9          0            0             0.07       0.82
  53      6      1          1            1             0.04       2.43
  53      7     12          0            1             0.00       1.98
  53      8     11          1            1             0.04       3.08
  53      9      5          0            0             0.07       2.92
  53     10      3          1            1             0.04       2.43
  53     11      8          1            1             0.04       2.96
  53     12      7          1            0             0.12       3.07
  53     13      4          0            1             0.00       2.46
  53     14      2          1            0             0.12       3.16
  54      1      4          0            1             0.00       2.87
  54      2      3          0            1             0.00       2.54
  54      3      2          1            0             0.12       2.26
  54      4      1          1            0             0.12       3.16
  54      5      9          0            0             0.07       0.89
  54      6      8          1            1             0.04       2.47
  54      7     11          0            1             0.00       1.98
  54      8      6          1            1             0.04       3.12
  54      9      5          0            0             0.07       2.99
  54     10     12          0            1             0.00       2.43
  54     11      7          1            0             0.12       3.08
  54     12     10          1            0             0.12       3.19
  54     13     14          1            1             0.04       2.50
  54     14     13          1            1             0.04       3.20
  55      1     12          1            1             0.04       2.91
  55      2     10          1            1             0.04       2.58
  55      3      8          1            1             0.04       2.30
  55      4      5          1            0             0.12       3.28
  55      5      4          0            1             0.00       0.89
  55      6     11          1            1             0.04       2.51
  55      7     14          1            1             0.04       2.02
  55      8      3          1            1             0.04       3.16
  55      9     13          0            1             0.00       2.99
  55     10      2          1            1             0.04       2.47
  55     11      6          1            1             0.04       3.12
  55     12      1          1            1             0.04       3.23
  55     13      9          1            0             0.12       2.62
  55     14      7          1            1             0.04       3.24
  56      1     14          1            1             0.04       2.95
  56      2      4          1            1             0.04       2.62
  56      3      8          1            1             0.04       2.34
  56      4      2          1            1             0.04       3.32
  56      5      7          0            1             0.00       0.89
  56      6     12          1            1             0.04       2.55
  56      7      5          1            0             0.12       2.14
  56      8      3          1            1             0.04       3.20
  56      9     13          1            1             0.04       3.03
  56     10     11          1            1             0.04       2.51
  56     11     10          1            1             0.04       3.16
  56     12      6          1            1             0.04       3.27
  56     13      9          1            1             0.04       2.66
  56     14      1          1            1             0.04       3.28
  57      1     12          1            1             0.04       2.99
  57      2     10          1            1             0.04       2.66
  57      3      4          1            1             0.04       2.38
  57      4      3          1            1             0.04       3.36
  57      5      8          0            1             0.00       0.89
  57      6      7          1            0             0.12       2.67
  57      7      6          0            1             0.00       2.14
  57      8      5          1            0             0.12       3.32
  57      9     11          1            1             0.04       3.07
  57     10      2          1            1             0.04       2.55
  57     11      9          1            1             0.04       3.20
  57     12      1          1            1             0.04       3.31
  57     13     14          1            1             0.04       2.70
  57     14     13          1            1             0.04       3.32
  58      1      2          1            1             0.04       3.03
  58      2      1          1            1             0.04       2.70
  58      3     10          1            1             0.04       2.42
  58      4      5          1            0             0.12       3.48
  58      5      4          0            1             0.00       0.89
  58      6     12          1            1             0.04       2.71
  58      7      9          1            1             0.04       2.18
  58      8     13          1            1             0.04       3.36
  58      9      7          1            1             0.04       3.11
  58     10      3          1            1             0.04       2.59
  58     11     14          1            1             0.04       3.24
  58     12      6          1            1             0.04       3.35
  58     13      8          1            1             0.04       2.74
  58     14     11          1            1             0.04       3.36
  59      1     13          1            0             0.12       3.15
  59      2      9          1            1             0.04       2.74
  59      3      7          1            1             0.04       2.46
  59      4     11          1            1             0.04       3.52
  59      5     14          0            1             0.00       0.89
  59      6     12          1            1             0.04       2.75
  59      7      3          1            1             0.04       2.22
  59      8     10          1            1             0.04       3.40
  59      9      2          1            1             0.04       3.15
  59     10      8          1            1             0.04       2.63
  59     11      4          1            1             0.04       3.28
  59     12      6          1            1             0.04       3.39
  59     13      1          0            1             0.00       2.74
  59     14      5          1            0             0.12       3.48
  60      1     13          1            1             0.04       3.19
  60      2     12          1            1             0.04       2.78
  60      3     10          1            1             0.04       2.50
  60      4      9          1            1             0.04       3.56
  60      5      6          0            0             0.07       0.96
  60      6      5          0            0             0.07       2.82
  60      7     14          1            1             0.04       2.26
  60      8     11          1            1             0.04       3.44
  60      9      4          1            1             0.04       3.19
  60     10      3          1            1             0.04       2.67
  60     11      8          1            1             0.04       3.32
  60     12      2          1            1             0.04       3.43
  60     13      1          1            1             0.04       2.78
  60     14      7          1            1             0.04       3.52
  61      1      5          1            0             0.12       3.31
  61      2      6          1            1             0.04       2.82
  61      3     13          0            0             0.07       2.57
  61      4      9          1            1             0.04       3.60
  61      5      1          0            1             0.00       0.96
  61      6      2          1            1             0.04       2.86
  61      7     11          0            1             0.00       2.26
  61      8     12          1            1             0.04       3.48
  61      9      4          1            1             0.04       3.23
  61     10     14          1            1             0.04       2.71
  61     11      7          1            0             0.12       3.44
  61     12      8          1            1             0.04       3.47
  61     13      3          0            0             0.07       2.85
  61     14     10          1            1             0.04       3.56
  62      1     13          1            0             0.12       3.43
  62      2      6          1            1             0.04       2.86
  62      3      4          0            1             0.00       2.57
  62      4      3          1            0             0.12       3.72
  62      5     11          0            1             0.00       0.96
  62      6      2          1            1             0.04       2.90
  62      7      8          0            1             0.00       2.26
  62      8      7          1            0             0.12       3.60
  62      9     10          1            0             0.12       3.35
  62     10      9          0            1             0.00       2.71
  62     11      5          1            0             0.12       3.56
  62     12     14          1            1             0.04       3.51
  62     13      1          0            1             0.00       2.85
  62     14     12          1            1             0.04       3.60
  63      1     12          1            1             0.04       3.47
  63      2     11          1            1             0.04       2.90
  63      3      9          1            1             0.04       2.61
  63      4      7          1            1             0.04       3.76
  63      5     13          0            0             0.07       1.03
  63      6     14          0            1             0.00       2.90
  63      7      4          1            1             0.04       2.30
  63      8     10          1            1             0.04       3.64
  63      9      3          1            1             0.04       3.39
  63     10      8          1            1             0.04       2.75
  63     11      2          1            1             0.04       3.60
  63     12      1          1            1             0.04       3.55
  63     13      5          0            0             0.07       2.92
  63     14      6          1            0             0.12       3.72
  64      1     10          1            1             0.04       3.51
  64      2     13          1            0             0.12       3.02
  64      3      6          1            0             0.12       2.73
  64      4      8          1            1             0.04       3.80
  64      5     14          0            1             0.00       1.03
  64      6      3          0            1             0.00       2.90
  64      7     12          1            1             0.04       2.34
  64      8      4          1            1             0.04       3.68
  64      9     11          1            1             0.04       3.43
  64     10      1          1            1             0.04       2.79
  64     11      9          1            1             0.04       3.64
  64     12      7          1            1             0.04       3.59
  64     13      2          0            1             0.00       2.92
  64     14      5          1            0             0.12       3.84
  65      1      4          1            1             0.04       3.55
  65      2      9          1            1             0.04       3.06
  65      3     10          0            1             0.00       2.73
  65      4      1          1            1             0.04       3.84
  65      5     13          0            1             0.00       1.03
  65      6      7          1            1             0.04       2.94
  65      7      6          1            1             0.04       2.38
  65      8     11          1            1             0.04       3.72
  65      9      2          1            1             0.04       3.47
  65     10      3          1            0             0.12       2.91
  65     11      8          1            1             0.04       3.68
  65     12     14          1            1             0.04       3.63
  65     13      5          1            0             0.12       3.04
  65     14     12          1            1             0.04       3.88
  66      1     11          0            1             0.00       3.55
  66      2     14          1            1             0.04       3.10
  66      3      9          1            1             0.04       2.77
  66      4      7          1            1             0.04       3.88
  66      5     13          0            1             0.00       1.03
  66      6      8          1            1             0.04       2.98
  66      7      4          1            1             0.04       2.42
  66      8      6          1            1             0.04       3.76
  66      9      3          1            1             0.04       3.51
  66     10     12          0            1             0.00       2.91
  66     11      1          1            0             0.12       3.80
  66     12     10          1            0             0.12       3.75
  66     13      5          1            0             0.12       3.16
  66     14      2          1            1             0.04       3.92
  67      1      8          0            1             0.00       3.55
  67      2      3          1            1             0.04       3.14
  67      3      2          1            1             0.04       2.81
  67      4     14          1            1             0.04       3.92
  67      5     13          0            1             0.00       1.03
  67      6     12          1            1             0.04       3.02
  67      7      9          1            1             0.04       2.46
  67      8      1          1            0             0.12       3.88
  67      9      7          1            1             0.04       3.55
  67     10     11          1            1             0.04       2.95
  67     11     10          1            1             0.04       3.84
  67     12      6          1            1             0.04       3.79
  67     13      5          1            0             0.12       3.28
  67     14      4          1            1             0.04       3.96
  68      1      4          1            1             0.04       3.59
  68      2      3          1            1             0.04       3.18
  68      3      2          1            1             0.04       2.85
  68      4      1          1            1             0.04       3.96
  68      5     14          0            1             0.00       1.03
  68      6     12          1            1             0.04       3.06
  68      7      9          1            1             0.04       2.50
  68      8     10          1            1             0.04       3.92
  68      9      7          1            1             0.04       3.59
  68     10      8          1            1             0.04       2.99
  68     11     13          1            1             0.04       3.88
  68     12      6          1            1             0.04       3.83
  68     13     11          1            1             0.04       3.32
  68     14      5          1            0             0.12       4.08
  69      1     11          1            1             0.04       3.63
  69      2      4          1            1             0.04       3.22
  69      3     14          1            1             0.04       2.89
  69      4      2          1            1             0.04       4.00
  69      5     13          0            1             0.00       1.03
  69      6      9          1            1             0.04       3.10
  69      7      8          1            1             0.04       2.54
  69      8      7          1            1             0.04       3.96
  69      9      6          1            1             0.04       3.63
  69     10     12          1            1             0.04       3.03
  69     11      1          1            1             0.04       3.92
  69     12     10          1            1             0.04       3.87
  69     13      5          1            0             0.12       3.44
  69     14      3          1            1             0.04       4.12
  70      1     14          1            1             0.04       3.67
  70      2      3          1            1             0.04       3.26
  70      3      2          1            1             0.04       2.93
  70      4     10          1            1             0.04       4.04
  70      5      7          0            1             0.00       1.03
  70      6     11          1            1             0.04       3.14
  70      7      5          1            0             0.12       2.66
  70      8      9          1            1             0.04       4.00
  70      9      8          1            1             0.04       3.67
  70     10      4          1            1             0.04       3.07
  70     11      6          1            1             0.04       3.96
  70     12     13          1            1             0.04       3.91
  70     13     12          1            1             0.04       3.48
  70     14      1          1            1             0.04       4.16
  71      1      9          1            1             0.04       3.71
  71      2     11          1            1             0.04       3.30
  71      3      5          0            0             0.07       3.00
  71      4      7          1            0             0.12       4.16
  71      5      3          0            0             0.07       1.10
  71      6      8          1            1             0.04       3.18
  71      7      4          0            1             0.00       2.66
  71      8      6          1            1             0.04       4.04
  71      9      1          1            1             0.04       3.71
  71     10     13          1            0             0.12       3.19
  71     11      2          1            1             0.04       4.00
  71     12     14          1            1             0.04       3.95
  71     13     10          0            1             0.00       3.48
  71     14     12          1            1             0.04       4.20
  72      1      4          1            1             0.04       3.75
  72      2      9          1            1             0.04       3.34
  72      3     13          0            1             0.00       3.00
  72      4      1          1            1             0.04       4.20
  72      5     12          0            1             0.00       1.10
  72      6      7          1            0             0.12       3.30
  72      7      6          0            1             0.00       2.66
  72      8     10          1            1             0.04       4.08
  72      9      2          1            1             0.04       3.75
  72     10      8          1            1             0.04       3.23
  72     11     14          1            1             0.04       4.04
  72     12      5          1            0             0.12       4.07
  72     13      3          1            0             0.12       3.60
  72     14     11          1            1             0.04       4.24
  73      1      2          1            1             0.04       3.79
  73      2      1          1            1             0.04       3.38
  73      3     11          1            1             0.04       3.04
  73      4     10          1            1             0.04       4.24
  73      5      9          0            1             0.00       1.10
  73      6      8          1            1             0.04       3.34
  73      7     12          1            1             0.04       2.70
  73      8      6          1            1             0.04       4.12
  73      9      5          1            0             0.12       3.87
  73     10      4          1            1             0.04       3.27
  73     11      3          1            1             0.04       4.08
  73     12      7          1            1             0.04       4.11
  73     13     14          1            1             0.04       3.64
  73     14     13          1            1             0.04       4.28
  74      1     14          0            1             0.00       3.79
  74      2      3          1            1             0.04       3.42
  74      3      2          1            1             0.04       3.08
  74      4      7          1            1             0.04       4.28
  74      5     13          0            0             0.07       1.17
  74      6      9          1            1             0.04       3.38
  74      7      4          1            1             0.04       2.74
  74      8     11          1            1             0.04       4.16
  74      9      6          1            1             0.04       3.91
  74     10     12          1            1             0.04       3.31
  74     11      8          1            1             0.04       4.12
  74     12     10          1            1             0.04       4.15
  74     13      5          0            0             0.07       3.71
  74     14      1          1            0             0.12       4.40
  75      1      6          1            1             0.04       3.83
  75      2      8          0            1             0.00       3.42
  75      3      4          1            1             0.04       3.12
  75      4      3          1            1             0.04       4.32
  75      5     13          0            1             0.00       1.17
  75      6      1          1            1             0.04       3.42
  75      7      9          1            0             0.12       2.86
  75      8      2          1            0             0.12       4.28
  75      9      7          0            1             0.00       3.91
  75     10     12          0            1             0.00       3.31
  75     11     14          1            1             0.04       4.16
  75     12     10          1            0             0.12       4.27
  75     13      5          1            0             0.12       3.83
  75     14     11          1            1             0.04       4.44
  76      1      5          1            0             0.12       3.95
  76      2     11          1            1             0.04       3.46
  76      3      6          1            0             0.12       3.24
  76      4     13          1            1             0.04       4.36
  76      5      1          0            1             0.00       1.17
  76      6      3          0            1             0.00       3.42
  76      7     12          1            1             0.04       2.90
  76      8     10          1            1             0.04       4.32
  76      9     14          1            1             0.04       3.95
  76     10      8          1            1             0.04       3.35
  76     11      2          1            1             0.04       4.20
  76     12      7          1            1             0.04       4.31
  76     13      4          1            1             0.04       3.87
  76     14      9          1            1             0.04       4.48
  77      1      9          1            1             0.04       3.99
  77      2      5          1            0             0.12       3.58
  77      3     11          1            1             0.04       3.28
  77      4     10          1            1             0.04       4.40
  77      5      2          0            1             0.00       1.17
  77      6     13          1            0             0.12       3.54
  77      7     14          1            1             0.04       2.94
  77      8     12          1            1             0.04       4.36
  77      9      1          1            1             0.04       3.99
  77     10      4          1            1             0.04       3.39
  77     11      3          1            1             0.04       4.24
  77     12      8          1            1             0.04       4.35
  77     13      6          0            1             0.00       3.87
  77     14      7          1            1             0.04       4.52
  78      1     14          1            1             0.04       4.03
  78      2      3          1            1             0.04       3.62
  78      3      2          1            1             0.04       3.32
  78      4     13          1            1             0.04       4.44
  78      5      9          0            1             0.00       1.17
  78      6     10          1            0             0.12       3.66
  78      7      8          1            1             0.04       2.98
  78      8      7          1            1             0.04       4.40
  78      9      5          1            0             0.12       4.11
  78     10      6          0            1             0.00       3.39
  78     11     12          1            1             0.04       4.28
  78     12     11          1            1             0.04       4.39
  78     13      4          1            1             0.04       3.91
  78     14      1          1            1             0.04       4.56
  79      1     11          1            1             0.04       4.07
  79      2     10          1            1             0.04       3.66
  79      3     12          1            1             0.04       3.36
  79      4      6          1            1             0.04       4.48
  79      5     13          0            1             0.00       1.17
  79      6      4          1            1             0.04       3.70
  79      7      9          1            1             0.04       3.02
  79      8     14          1            1             0.04       4.44
  79      9      7          1            1             0.04       4.15
  79     10      2          1            1             0.04       3.43
  79     11      1          1            1             0.04       4.32
  79     12      3          1            1             0.04       4.43
  79     13      5          1            0             0.12       4.03
  79     14      8          1            1             0.04       4.60
  80      1      5          1            0             0.12       4.19
  80      2     13          1            1             0.04       3.70
  80      3     10          1            1             0.04       3.40
  80      4     12          1            1             0.04       4.52
  80      5      1          0            1             0.00       1.17
  80      6     11          1            1             0.04       3.74
  80      7      8          1            1             0.04       3.06
  80      8      7          1            1             0.04       4.48
  80      9     14          1            1             0.04       4.19
  80     10      3          1            1             0.04       3.47
  80     11      6          1            1             0.04       4.36
  80     12      4          1            1             0.04       4.47
  80     13      2          1            1             0.04       4.07
  80     14      9          1            1             0.04       4.64
  81      1     12          0            1             0.00       4.19
  81      2      9          1            1             0.04       3.74
  81      3      4          0            1             0.00       3.40
  81      4      3          1            0             0.12       4.64
  81      5      6          0            1             0.00       1.17
  81      6      5          1            0             0.12       3.86
  81      7     11          0            1             0.00       3.06
  81      8     10          1            1             0.04       4.52
  81      9      2          1            1             0.04       4.23
  81     10      8          1            1             0.04       3.51
  81     11      7          1            0             0.12       4.48
  81     12      1          1            0             0.12       4.59
  81     13     14          0            1             0.00       4.07
  81     14     13          1            0             0.12       4.76
  82      1     10          0            1             0.00       4.19
  82      2      7          1            0             0.12       3.86
  82      3      4          1            1             0.04       3.44
  82      4      3          1            1             0.04       4.68
  82      5     14          0            1             0.00       1.17
  82      6     11          1            1             0.04       3.90
  82      7      2          0            1             0.00       3.06
  82      8      9          1            1             0.04       4.56
  82      9      8          1            1             0.04       4.27
  82     10      1          1            0             0.12       3.63
  82     11      6          1            1             0.04       4.52
  82     12     13          1            1             0.04       4.63
  82     13     12          1            1             0.04       4.11
  82     14      5          1            0             0.12       4.88
  83      1      5          1            0             0.12       4.31
  83      2      4          0            1             0.00       3.86
  83      3     14          1            1             0.04       3.48
  83      4      2          1            0             0.12       4.80
  83      5      1          0            1             0.00       1.17
  83      6     13          0            1             0.00       3.90
  83      7      9          1            1             0.04       3.10
  83      8     12          1            1             0.04       4.60
  83      9      7          1            1             0.04       4.31
  83     10     11          0            1             0.00       3.63
  83     11     10          1            0             0.12       4.64
  83     12      8          1            1             0.04       4.67
  83     13      6          1            0             0.12       4.23
  83     14      3          1            1             0.04       4.92
  84      1      9          1            1             0.04       4.35
  84      2     10          1            1             0.04       3.90
  84      3      5          1            0             0.12       3.60
  84      4     12          1            1             0.04       4.84
  84      5      3          0            1             0.00       1.17
  84      6     13          1            1             0.04       3.94
  84      7      8          1            1             0.04       3.14
  84      8      7          1            1             0.04       4.64
  84      9      1          1            1             0.04       4.35
  84     10      2          1            1             0.04       3.67
  84     11     14          1            1             0.04       4.68
  84     12      4          1            1             0.04       4.71
  84     13      6          1            1             0.04       4.27
  84     14     11          1            1             0.04       4.96
  85      1      6          1            0             0.12       4.47
  85      2      9          1            1             0.04       3.94
  85      3     12          1            1             0.04       3.64
  85      4     13          1            1             0.04       4.88
  85      5     11          0            1             0.00       1.17
  85      6      1          0            1             0.00       3.94
  85      7     14          1            1             0.04       3.18
  85      8     10          1            1             0.04       4.68
  85      9      2          1            1             0.04       4.39
  85     10      8          1            1             0.04       3.71
  85     11      5          1            0             0.12       4.80
  85     12      3          1            1             0.04       4.75
  85     13      4          1            1             0.04       4.31
  85     14      7          1            1             0.04       5.00
  86      1     11          1            1             0.04       4.51
  86      2      6          1            1             0.04       3.98
  86      3     14          1            1             0.04       3.68
  86      4      7          1            1             0.04       4.92
  86      5      9          0            0             0.07       1.24
  86      6      2          1            1             0.04       3.98
  86      7      4          1            1             0.04       3.22
  86      8     10          1            1             0.04       4.72
  86      9      5          0            0             0.07       4.46
  86     10      8          1            1             0.04       3.75
  86     11      1          1            1             0.04       4.84
  86     12     13          1            0             0.12       4.87
  86     13     12          0            1             0.00       4.31
  86     14      3          1            1             0.04       5.04
  87      1      7          1            1             0.04       4.55
  87      2      6          1            1             0.04       4.02
  87      3     14          1            1             0.04       3.72
  87      4      8          1            1             0.04       4.96
  87      5     10          0            1             0.00       1.24
  87      6      2          1            1             0.04       4.02
  87      7      1          1            1             0.04       3.26
  87      8      4          1            1             0.04       4.76
  87      9     11          1            1             0.04       4.50
  87     10      5          1            0             0.12       3.87
  87     11      9          1            1             0.04       4.88
  87     12     13          1            1             0.04       4.91
  87     13     12          1            1             0.04       4.35
  87     14      3          1            1             0.04       5.08
  88      1      9          0            1             0.00       4.55
  88      2      3          1            1             0.04       4.06
  88      3      2          1            1             0.04       3.76
  88      4     13          1            1             0.04       5.00
  88      5     12          0            1             0.00       1.24
  88      6     11          1            1             0.04       4.06
  88      7     10          1            1             0.04       3.30
  88      8     14          1            1             0.04       4.80
  88      9      1          1            0             0.12       4.62
  88     10      7          1            1             0.04       3.91
  88     11      6          1            1             0.04       4.92
  88     12      5          1            0             0.12       5.03
  88     13      4          1            1             0.04       4.39
  88     14      8          1            1             0.04       5.12
  89      1      3          1            1             0.04       4.59
  89      2     12          1            1             0.04       4.10
  89      3      1          1            1             0.04       3.80
  89      4      5          1            0             0.12       5.12
  89      5      4          0            1             0.00       1.24
  89      6      7          0            1             0.00       4.06
  89      7      6          1            0             0.12       3.42
  89      8     10          1            1             0.04       4.84
  89      9     11          1            1             0.04       4.66
  89     10      8          1            1             0.04       3.95
  89     11      9          1            1             0.04       4.96
  89     12      2          1            1             0.04       5.07
  89     13     14          1            1             0.04       4.43
  89     14     13          1            1             0.04       5.16
  90      1      7          1            0             0.12       4.71
  90      2     10          1            1             0.04       4.14
  90      3      9          1            0             0.12       3.92
  90      4     14          1            1             0.04       5.16
  90      5     13          0            1             0.00       1.24
  90      6     11          1            1             0.04       4.10
  90      7      1          0            1             0.00       3.42
  90      8     12          1            1             0.04       4.88
  90      9      3          0            1             0.00       4.66
  90     10      2          1            1             0.04       3.99
  90     11      6          1            1             0.04       5.00
  90     12      8          1            1             0.04       5.11
  90     13      5          1            0             0.12       4.55
  90     14      4          1            1             0.04       5.20
